,density,prob_fire,start_fire,Run,Burned Out,Fine,Fire,height,width
557,0.4,0.6,100,557,217,3856,0,100,100
558,0.4,0.6,100,558,145,3840,0,100,100
559,0.4,0.6,100,559,213,3837,0,100,100
560,0.4,0.6,100,560,71,3867,0,100,100
561,0.4,0.6,100,561,174,3834,0,100,100
562,0.4,0.6,100,562,80,3891,0,100,100
563,0.4,0.6,100,563,170,3874,0,100,100
564,0.4,0.6,100,564,165,3784,0,100,100
565,0.4,0.6,100,565,175,3760,0,100,100
566,0.4,0.6,100,566,79,3865,0,100,100
567,0.4,0.6,100,567,250,3839,0,100,100
568,0.4,0.6,100,568,151,3887,0,100,100
569,0.4,0.6,100,569,260,3764,0,100,100
570,0.4,0.6,100,570,109,3984,0,100,100
571,0.4,0.6,100,571,161,3894,0,100,100
572,0.4,0.6,100,572,252,3717,0,100,100
573,0.4,0.6,100,573,183,3742,0,100,100
574,0.4,0.6,100,574,150,3756,0,100,100
575,0.4,0.6,100,575,259,3779,0,100,100
576,0.4,0.6,100,576,163,3877,0,100,100
577,0.4,0.6,100,577,143,3786,0,100,100
578,0.4,0.6,100,578,180,3787,0,100,100
579,0.4,0.6,100,579,163,3854,0,100,100
580,0.4,0.6,100,580,124,3841,0,100,100
581,0.4,0.6,100,581,119,3844,0,100,100
582,0.4,0.6,100,582,67,3896,0,100,100
583,0.4,0.6,100,583,93,3845,0,100,100
584,0.4,0.6,100,584,142,3843,0,100,100
585,0.4,0.6,100,585,137,3847,0,100,100
586,0.4,0.6,100,586,85,3937,0,100,100
587,0.4,0.6,100,587,161,3875,0,100,100
588,0.4,0.6,100,588,140,3796,0,100,100
589,0.4,0.6,100,589,153,3858,0,100,100
590,0.4,0.6,100,590,107,3889,0,100,100
591,0.4,0.6,100,591,200,3876,0,100,100
592,0.4,0.6,100,592,125,3846,0,100,100
593,0.4,0.6,100,593,181,3784,0,100,100
594,0.4,0.6,100,594,162,3764,0,100,100
595,0.4,0.6,100,595,245,3865,0,100,100
596,0.4,0.6,100,596,125,3895,0,100,100
597,0.4,0.6,100,597,193,3784,0,100,100
598,0.4,0.6,100,598,87,3908,0,100,100
599,0.4,0.6,100,599,191,3849,0,100,100
600,0.4,0.8,40,600,95,3861,0,100,100
601,0.4,0.8,40,601,635,3415,0,100,100
602,0.4,0.8,40,602,110,3813,0,100,100
603,0.4,0.8,40,603,137,3831,0,100,100
604,0.4,0.8,40,604,80,3883,0,100,100
605,0.4,0.8,40,605,172,3845,0,100,100
606,0.4,0.8,40,606,89,3872,0,100,100
607,0.4,0.8,40,607,223,3862,0,100,100
608,0.4,0.8,40,608,120,3900,0,100,100
609,0.4,0.8,40,609,116,3848,0,100,100
610,0.4,0.8,40,610,54,3929,0,100,100
611,0.4,0.8,40,611,71,3948,0,100,100
612,0.4,0.8,40,612,166,3851,0,100,100
613,0.4,0.8,40,613,204,3794,0,100,100
614,0.4,0.8,40,614,99,3946,0,100,100
615,0.4,0.8,40,615,113,3965,0,100,100
616,0.4,0.8,40,616,136,3806,0,100,100
617,0.4,0.8,40,617,442,3659,0,100,100
618,0.4,0.8,40,618,168,3823,0,100,100
619,0.4,0.8,40,619,176,3835,0,100,100
620,0.4,0.8,40,620,333,3670,0,100,100
621,0.4,0.8,40,621,368,3609,0,100,100
622,0.4,0.8,40,622,47,3995,0,100,100
623,0.4,0.8,40,623,245,3759,0,100,100
624,0.4,0.8,40,624,78,3952,0,100,100
625,0.4,0.8,40,625,346,3637,0,100,100
626,0.4,0.8,40,626,191,3819,0,100,100
627,0.4,0.8,40,627,129,3860,0,100,100
628,0.4,0.8,40,628,347,3686,0,100,100
629,0.4,0.8,40,629,138,3857,0,100,100
630,0.4,0.8,40,630,109,3857,0,100,100
631,0.4,0.8,40,631,105,3838,0,100,100
632,0.4,0.8,40,632,86,3949,0,100,100
633,0.4,0.8,40,633,64,3985,0,100,100
634,0.4,0.8,40,634,199,3836,0,100,100
635,0.4,0.8,40,635,104,3917,0,100,100
636,0.4,0.8,40,636,155,3891,0,100,100
637,0.4,0.8,40,637,109,3923,0,100,100
638,0.4,0.8,40,638,64,3904,0,100,100
639,0.4,0.8,40,639,71,3914,0,100,100
640,0.4,0.8,40,640,87,3947,0,100,100
641,0.4,0.8,40,641,214,3802,0,100,100
642,0.4,0.8,40,642,191,3788,0,100,100
643,0.4,0.8,40,643,63,3920,0,100,100
644,0.4,0.8,40,644,156,3838,0,100,100
645,0.4,0.8,40,645,126,3923,0,100,100
646,0.4,0.8,40,646,101,3816,0,100,100
647,0.4,0.8,40,647,148,3819,0,100,100
648,0.4,0.8,40,648,88,3834,0,100,100
649,0.4,0.8,40,649,198,3795,0,100,100
650,0.4,0.8,40,650,115,3852,0,100,100
651,0.4,0.8,40,651,94,3909,0,100,100
652,0.4,0.8,40,652,45,4035,0,100,100
653,0.4,0.8,40,653,124,3872,0,100,100
654,0.4,0.8,40,654,133,3866,0,100,100
655,0.4,0.8,40,655,144,3879,0,100,100
656,0.4,0.8,40,656,314,3697,0,100,100
657,0.4,0.8,40,657,128,3857,0,100,100
658,0.4,0.8,40,658,126,3866,0,100,100
659,0.4,0.8,40,659,189,3797,0,100,100
660,0.4,0.8,40,660,97,3844,0,100,100
661,0.4,0.8,40,661,43,3853,0,100,100
662,0.4,0.8,40,662,54,3881,0,100,100
663,0.4,0.8,40,663,167,3873,0,100,100
664,0.4,0.8,40,664,54,3951,0,100,100
665,0.4,0.8,40,665,115,3929,0,100,100
666,0.4,0.8,40,666,505,3606,2,100,100
667,0.4,0.8,40,667,61,3967,0,100,100
668,0.4,0.8,40,668,86,3883,0,100,100
669,0.4,0.8,40,669,285,3751,0,100,100
670,0.4,0.8,40,670,247,3824,0,100,100
671,0.4,0.8,40,671,162,3859,0,100,100
672,0.4,0.8,40,672,181,3803,0,100,100
673,0.4,0.8,40,673,77,3845,0,100,100
674,0.4,0.8,40,674,315,3727,0,100,100
675,0.4,0.8,40,675,66,3981,0,100,100
676,0.4,0.8,40,676,179,3860,0,100,100
677,0.4,0.8,40,677,192,3799,0,100,100
678,0.4,0.8,40,678,342,3620,0,100,100
679,0.4,0.8,40,679,104,3906,0,100,100
680,0.4,0.8,40,680,104,3870,0,100,100
681,0.4,0.8,40,681,273,3734,0,100,100
682,0.4,0.8,40,682,307,3644,0,100,100
683,0.4,0.8,40,683,128,3817,0,100,100
684,0.4,0.8,40,684,47,3876,0,100,100
685,0.4,0.8,40,685,194,3714,0,100,100
686,0.4,0.8,40,686,209,3790,0,100,100
687,0.4,0.8,40,687,127,3844,0,100,100
688,0.4,0.8,40,688,112,3939,0,100,100
689,0.4,0.8,40,689,250,3758,0,100,100
690,0.4,0.8,40,690,200,3829,0,100,100
691,0.4,0.8,40,691,113,3871,0,100,100
692,0.4,0.8,40,692,425,3637,0,100,100
693,0.4,0.8,40,693,335,3645,0,100,100
694,0.4,0.8,40,694,111,3915,0,100,100
695,0.4,0.8,40,695,191,3795,0,100,100
696,0.4,0.8,40,696,114,3860,0,100,100
697,0.4,0.8,40,697,170,3788,0,100,100
698,0.4,0.8,40,698,77,3885,0,100,100
699,0.4,0.8,40,699,195,3855,0,100,100
700,0.4,0.8,50,700,81,3959,0,100,100
701,0.4,0.8,50,701,300,3681,0,100,100
702,0.4,0.8,50,702,75,3924,0,100,100
703,0.4,0.8,50,703,508,3485,0,100,100
704,0.4,0.8,50,704,239,3823,0,100,100
705,0.4,0.8,50,705,84,3824,0,100,100
706,0.4,0.8,50,706,328,3555,0,100,100
707,0.4,0.8,50,707,222,3791,0,100,100
708,0.4,0.8,50,708,310,3714,0,100,100
709,0.4,0.8,50,709,106,3889,0,100,100
710,0.4,0.8,50,710,92,3874,0,100,100
711,0.4,0.8,50,711,145,3960,0,100,100
712,0.4,0.8,50,712,162,3752,0,100,100
713,0.4,0.8,50,713,490,3465,0,100,100
714,0.4,0.8,50,714,181,3706,0,100,100
715,0.4,0.8,50,715,404,3606,0,100,100
716,0.4,0.8,50,716,107,3912,0,100,100
717,0.4,0.8,50,717,184,3838,0,100,100
718,0.4,0.8,50,718,271,3758,0,100,100
719,0.4,0.8,50,719,123,3850,0,100,100
720,0.4,0.8,50,720,198,3839,0,100,100
721,0.4,0.8,50,721,233,3715,0,100,100
722,0.4,0.8,50,722,251,3824,0,100,100
723,0.4,0.8,50,723,251,3765,0,100,100
724,0.4,0.8,50,724,83,3937,0,100,100
725,0.4,0.8,50,725,256,3723,0,100,100
726,0.4,0.8,50,726,112,3990,0,100,100
727,0.4,0.8,50,727,220,3861,0,100,100
728,0.4,0.8,50,728,386,3604,0,100,100
729,0.4,0.8,50,729,157,3824,0,100,100
730,0.4,0.8,50,730,179,3826,0,100,100
731,0.4,0.8,50,731,157,3800,0,100,100
732,0.4,0.8,50,732,97,3955,0,100,100
733,0.4,0.8,50,733,122,3852,0,100,100
734,0.4,0.8,50,734,180,3783,0,100,100
735,0.4,0.8,50,735,189,3765,0,100,100
736,0.4,0.8,50,736,79,3905,0,100,100
737,0.4,0.8,50,737,194,3744,0,100,100
738,0.4,0.8,50,738,73,3971,0,100,100
739,0.4,0.8,50,739,324,3617,0,100,100
740,0.4,0.8,50,740,318,3618,0,100,100
741,0.4,0.8,50,741,272,3695,0,100,100
742,0.4,0.8,50,742,212,3702,0,100,100
743,0.4,0.8,50,743,110,3874,0,100,100
744,0.4,0.8,50,744,335,3587,0,100,100
745,0.4,0.8,50,745,189,3877,0,100,100
746,0.4,0.8,50,746,197,3756,0,100,100
747,0.4,0.8,50,747,157,3869,0,100,100
748,0.4,0.8,50,748,299,3742,0,100,100
749,0.4,0.8,50,749,259,3697,0,100,100
750,0.4,0.8,50,750,158,3886,0,100,100
751,0.4,0.8,50,751,362,3600,0,100,100
752,0.4,0.8,50,752,380,3686,0,100,100
753,0.4,0.8,50,753,101,3967,0,100,100
754,0.4,0.8,50,754,180,3827,0,100,100
755,0.4,0.8,50,755,59,3984,0,100,100
756,0.4,0.8,50,756,198,3766,0,100,100
757,0.4,0.8,50,757,140,3803,0,100,100
758,0.4,0.8,50,758,175,3769,0,100,100
759,0.4,0.8,50,759,159,3916,0,100,100
760,0.4,0.8,50,760,96,3931,0,100,100
761,0.4,0.8,50,761,118,3812,0,100,100
762,0.4,0.8,50,762,322,3757,0,100,100
763,0.4,0.8,50,763,146,3920,0,100,100
764,0.4,0.8,50,764,139,3840,0,100,100
765,0.4,0.8,50,765,259,3704,0,100,100
766,0.4,0.8,50,766,280,3760,0,100,100
767,0.4,0.8,50,767,525,3563,0,100,100
768,0.4,0.8,50,768,389,3666,0,100,100
769,0.4,0.8,50,769,223,3789,0,100,100
770,0.4,0.8,50,770,129,3884,0,100,100
771,0.4,0.8,50,771,109,3950,0,100,100
772,0.4,0.8,50,772,109,3953,0,100,100
773,0.4,0.8,50,773,281,3757,0,100,100
774,0.4,0.8,50,774,244,3753,0,100,100
775,0.4,0.8,50,775,195,3831,0,100,100
776,0.4,0.8,50,776,155,3875,0,100,100
777,0.4,0.8,50,777,84,3938,0,100,100
778,0.4,0.8,50,778,142,3887,0,100,100
779,0.4,0.8,50,779,195,3827,0,100,100
780,0.4,0.8,50,780,215,3762,0,100,100
781,0.4,0.8,50,781,352,3718,0,100,100
782,0.4,0.8,50,782,352,3622,0,100,100
783,0.4,0.8,50,783,147,3876,0,100,100
784,0.4,0.8,50,784,291,3632,0,100,100
785,0.4,0.8,50,785,417,3692,0,100,100
786,0.4,0.8,50,786,68,3867,0,100,100
787,0.4,0.8,50,787,239,3813,0,100,100
788,0.4,0.8,50,788,549,3462,0,100,100
789,0.4,0.8,50,789,86,3903,0,100,100
790,0.4,0.8,50,790,168,3832,0,100,100
791,0.4,0.8,50,791,142,3912,0,100,100
792,0.4,0.8,50,792,122,3873,0,100,100
793,0.4,0.8,50,793,98,3921,0,100,100
794,0.4,0.8,50,794,251,3779,0,100,100
795,0.4,0.8,50,795,123,3847,0,100,100
796,0.4,0.8,50,796,91,3902,0,100,100
797,0.4,0.8,50,797,192,3838,0,100,100
798,0.4,0.8,50,798,377,3563,0,100,100
799,0.4,0.8,50,799,136,3826,0,100,100
800,0.4,0.8,100,800,239,3816,0,100,100
801,0.4,0.8,100,801,540,3448,0,100,100
802,0.4,0.8,100,802,503,3532,0,100,100
803,0.4,0.8,100,803,484,3398,0,100,100
804,0.4,0.8,100,804,480,3545,0,100,100
805,0.4,0.8,100,805,565,3459,0,100,100
806,0.4,0.8,100,806,573,3468,0,100,100
807,0.4,0.8,100,807,194,3793,0,100,100
808,0.4,0.8,100,808,438,3461,0,100,100
809,0.4,0.8,100,809,479,3555,0,100,100
810,0.4,0.8,100,810,617,3413,0,100,100
811,0.4,0.8,100,811,268,3730,0,100,100
812,0.4,0.8,100,812,542,3486,0,100,100
813,0.4,0.8,100,813,411,3599,0,100,100
814,0.4,0.8,100,814,401,3625,0,100,100
815,0.4,0.8,100,815,414,3570,0,100,100
816,0.4,0.8,100,816,306,3659,0,100,100
817,0.4,0.8,100,817,326,3701,0,100,100
818,0.4,0.8,100,818,217,3787,0,100,100
819,0.4,0.8,100,819,305,3686,0,100,100
820,0.4,0.8,100,820,327,3549,0,100,100
821,0.4,0.8,100,821,204,3832,0,100,100
822,0.4,0.8,100,822,235,3748,0,100,100
823,0.4,0.8,100,823,351,3684,0,100,100
824,0.4,0.8,100,824,183,3793,0,100,100
825,0.4,0.8,100,825,230,3735,0,100,100
826,0.4,0.8,100,826,362,3638,0,100,100
827,0.4,0.8,100,827,420,3603,0,100,100
828,0.4,0.8,100,828,276,3688,0,100,100
829,0.4,0.8,100,829,311,3633,0,100,100
830,0.4,0.8,100,830,157,3773,0,100,100
831,0.4,0.8,100,831,312,3675,0,100,100
832,0.4,0.8,100,832,205,3821,0,100,100
833,0.4,0.8,100,833,321,3736,0,100,100
834,0.4,0.8,100,834,296,3669,0,100,100
835,0.4,0.8,100,835,258,3688,0,100,100
836,0.4,0.8,100,836,318,3672,0,100,100
837,0.4,0.8,100,837,304,3631,0,100,100
838,0.4,0.8,100,838,348,3700,0,100,100
839,0.4,0.8,100,839,185,3762,0,100,100
840,0.4,0.8,100,840,357,3592,0,100,100
841,0.4,0.8,100,841,539,3562,0,100,100
842,0.4,0.8,100,842,187,3793,0,100,100
843,0.4,0.8,100,843,203,3720,0,100,100
844,0.4,0.8,100,844,224,3689,0,100,100
845,0.4,0.8,100,845,326,3598,0,100,100
846,0.4,0.8,100,846,784,3194,0,100,100
847,0.4,0.8,100,847,526,3480,0,100,100
848,0.4,0.8,100,848,260,3761,0,100,100
849,0.4,0.8,100,849,460,3582,0,100,100
850,0.4,0.8,100,850,293,3617,0,100,100
851,0.4,0.8,100,851,399,3608,0,100,100
852,0.4,0.8,100,852,402,3510,0,100,100
853,0.4,0.8,100,853,332,3605,0,100,100
854,0.4,0.8,100,854,524,3438,0,100,100
855,0.4,0.8,100,855,407,3595,0,100,100
856,0.4,0.8,100,856,432,3539,0,100,100
857,0.4,0.8,100,857,301,3689,0,100,100
858,0.4,0.8,100,858,166,3839,0,100,100
859,0.4,0.8,100,859,505,3442,0,100,100
860,0.4,0.8,100,860,282,3775,0,100,100
861,0.4,0.8,100,861,187,3773,0,100,100
862,0.4,0.8,100,862,314,3640,0,100,100
863,0.4,0.8,100,863,315,3707,0,100,100
864,0.4,0.8,100,864,418,3645,0,100,100
865,0.4,0.8,100,865,275,3741,0,100,100
866,0.4,0.8,100,866,207,3703,0,100,100
867,0.4,0.8,100,867,615,3352,0,100,100
868,0.4,0.8,100,868,179,3816,0,100,100
869,0.4,0.8,100,869,329,3660,0,100,100
870,0.4,0.8,100,870,306,3706,0,100,100
871,0.4,0.8,100,871,432,3613,0,100,100
872,0.4,0.8,100,872,542,3488,0,100,100
873,0.4,0.8,100,873,438,3530,0,100,100
874,0.4,0.8,100,874,364,3655,0,100,100
875,0.4,0.8,100,875,444,3617,0,100,100
876,0.4,0.8,100,876,698,3219,0,100,100
877,0.4,0.8,100,877,787,3200,0,100,100
878,0.4,0.8,100,878,399,3504,0,100,100
879,0.4,0.8,100,879,439,3590,0,100,100
880,0.4,0.8,100,880,422,3641,0,100,100
881,0.4,0.8,100,881,284,3683,0,100,100
882,0.4,0.8,100,882,395,3531,0,100,100
883,0.4,0.8,100,883,415,3490,0,100,100
884,0.4,0.8,100,884,230,3793,0,100,100
885,0.4,0.8,100,885,206,3842,0,100,100
886,0.4,0.8,100,886,576,3519,0,100,100
887,0.4,0.8,100,887,535,3472,0,100,100
888,0.4,0.8,100,888,271,3769,0,100,100
889,0.4,0.8,100,889,313,3663,0,100,100
890,0.4,0.8,100,890,601,3438,0,100,100
891,0.4,0.8,100,891,205,3670,0,100,100
892,0.4,0.8,100,892,250,3738,0,100,100
893,0.4,0.8,100,893,459,3518,0,100,100
894,0.4,0.8,100,894,306,3726,0,100,100
895,0.4,0.8,100,895,748,3203,0,100,100
896,0.4,0.8,100,896,381,3559,0,100,100
897,0.4,0.8,100,897,583,3386,0,100,100
898,0.4,0.8,100,898,247,3677,0,100,100
899,0.4,0.8,100,899,275,3684,0,100,100
900,0.6,0.45,40,900,104,5904,0,100,100
901,0.6,0.45,40,901,78,5851,0,100,100
902,0.6,0.45,40,902,976,5040,0,100,100
903,0.6,0.45,40,903,169,5897,0,100,100
904,0.6,0.45,40,904,187,5828,0,100,100
905,0.6,0.45,40,905,160,5903,0,100,100
906,0.6,0.45,40,906,147,5789,0,100,100
907,0.6,0.45,40,907,150,5757,0,100,100
908,0.6,0.45,40,908,89,6018,0,100,100
909,0.6,0.45,40,909,470,5450,1,100,100
910,0.6,0.45,40,910,326,5707,0,100,100
911,0.6,0.45,40,911,89,5924,0,100,100
912,0.6,0.45,40,912,195,5730,0,100,100
913,0.6,0.45,40,913,366,5672,0,100,100
914,0.6,0.45,40,914,273,5703,0,100,100
915,0.6,0.45,40,915,48,6018,0,100,100
916,0.6,0.45,40,916,113,5820,0,100,100
917,0.6,0.45,40,917,162,5910,0,100,100
918,0.6,0.45,40,918,306,5661,0,100,100
919,0.6,0.45,40,919,179,5818,0,100,100
920,0.6,0.45,40,920,492,5644,0,100,100
921,0.6,0.45,40,921,329,5703,0,100,100
922,0.6,0.45,40,922,155,5770,0,100,100
923,0.6,0.45,40,923,146,5796,0,100,100
924,0.6,0.45,40,924,122,5884,0,100,100
925,0.6,0.45,40,925,362,5650,0,100,100
926,0.6,0.45,40,926,109,5881,0,100,100
927,0.6,0.45,40,927,222,5802,0,100,100
928,0.6,0.45,40,928,207,5750,0,100,100
929,0.6,0.45,40,929,320,5725,0,100,100
930,0.6,0.45,40,930,259,5674,0,100,100
931,0.6,0.45,40,931,475,5579,0,100,100
932,0.6,0.45,40,932,128,5816,0,100,100
933,0.6,0.45,40,933,313,5724,0,100,100
934,0.6,0.45,40,934,121,5836,0,100,100
935,0.6,0.45,40,935,282,5591,0,100,100
936,0.6,0.45,40,936,174,5806,0,100,100
937,0.6,0.45,40,937,289,5715,0,100,100
938,0.6,0.45,40,938,253,5743,0,100,100
939,0.6,0.45,40,939,499,5516,0,100,100
940,0.6,0.45,40,940,129,5875,0,100,100
941,0.6,0.45,40,941,323,5687,0,100,100
942,0.6,0.45,40,942,459,5519,0,100,100
943,0.6,0.45,40,943,299,5766,0,100,100
944,0.6,0.45,40,944,667,5340,0,100,100
945,0.6,0.45,40,945,135,5868,0,100,100
946,0.6,0.45,40,946,170,5840,0,100,100
947,0.6,0.45,40,947,558,5370,0,100,100
948,0.6,0.45,40,948,541,5431,0,100,100
949,0.6,0.45,40,949,1054,4961,9,100,100
950,0.6,0.45,40,950,88,5859,0,100,100
951,0.6,0.45,40,951,98,5917,0,100,100
952,0.6,0.45,40,952,94,5970,0,100,100
953,0.6,0.45,40,953,135,5900,0,100,100
954,0.6,0.45,40,954,84,5981,0,100,100
955,0.6,0.45,40,955,145,5792,0,100,100
956,0.6,0.45,40,956,117,5837,0,100,100
957,0.6,0.45,40,957,121,5845,0,100,100
958,0.6,0.45,40,958,226,5782,0,100,100
959,0.6,0.45,40,959,226,5759,0,100,100
960,0.6,0.45,40,960,261,5742,0,100,100
961,0.6,0.45,40,961,175,5777,0,100,100
962,0.6,0.45,40,962,256,5698,0,100,100
963,0.6,0.45,40,963,236,5784,0,100,100
964,0.6,0.45,40,964,340,5647,0,100,100
965,0.6,0.45,40,965,171,5896,0,100,100
966,0.6,0.45,40,966,73,5927,0,100,100
967,0.6,0.45,40,967,101,5937,0,100,100
968,0.6,0.45,40,968,125,5917,0,100,100
969,0.6,0.45,40,969,651,5343,5,100,100
970,0.6,0.45,40,970,214,5800,0,100,100
971,0.6,0.45,40,971,150,5849,0,100,100
972,0.6,0.45,40,972,145,5850,0,100,100
973,0.6,0.45,40,973,274,5745,0,100,100
974,0.6,0.45,40,974,592,5362,9,100,100
975,0.6,0.45,40,975,176,5870,0,100,100
976,0.6,0.45,40,976,538,5498,0,100,100
977,0.6,0.45,40,977,579,5449,1,100,100
978,0.6,0.45,40,978,127,5897,0,100,100
979,0.6,0.45,40,979,416,5644,0,100,100
980,0.6,0.45,40,980,106,5954,0,100,100
981,0.6,0.45,40,981,151,5928,0,100,100
982,0.6,0.45,40,982,148,5874,0,100,100
983,0.6,0.45,40,983,769,5232,0,100,100
984,0.6,0.45,40,984,387,5649,0,100,100
985,0.6,0.45,40,985,542,5460,0,100,100
986,0.6,0.45,40,986,209,5757,0,100,100
987,0.6,0.45,40,987,265,5708,0,100,100
988,0.6,0.45,40,988,141,5854,0,100,100
989,0.6,0.45,40,989,91,5833,0,100,100
990,0.6,0.45,40,990,223,5741,0,100,100
991,0.6,0.45,40,991,1075,4918,3,100,100
992,0.6,0.45,40,992,357,5691,0,100,100
993,0.6,0.45,40,993,110,5905,0,100,100
994,0.6,0.45,40,994,522,5590,0,100,100
995,0.6,0.45,40,995,432,5564,0,100,100
996,0.6,0.45,40,996,324,5674,0,100,100
997,0.6,0.45,40,997,169,5899,0,100,100
998,0.6,0.45,40,998,135,5904,0,100,100
999,0.6,0.45,40,999,229,5749,0,100,100
1000,0.6,0.45,50,1000,172,5871,0,100,100
1001,0.6,0.45,50,1001,200,5735,0,100,100
1002,0.6,0.45,50,1002,242,5802,0,100,100
1003,0.6,0.45,50,1003,271,5736,0,100,100
1004,0.6,0.45,50,1004,176,5866,0,100,100
1005,0.6,0.45,50,1005,368,5668,0,100,100
1006,0.6,0.45,50,1006,547,5431,0,100,100
1007,0.6,0.45,50,1007,368,5614,0,100,100
1008,0.6,0.45,50,1008,157,5798,0,100,100
1009,0.6,0.45,50,1009,415,5549,0,100,100
1010,0.6,0.45,50,1010,727,5290,0,100,100
1011,0.6,0.45,50,1011,487,5584,0,100,100
1012,0.6,0.45,50,1012,179,5789,0,100,100
1013,0.6,0.45,50,1013,148,5836,0,100,100
1014,0.6,0.45,50,1014,154,5827,0,100,100
1015,0.6,0.45,50,1015,120,5805,0,100,100
1016,0.6,0.45,50,1016,251,5760,0,100,100
1017,0.6,0.45,50,1017,508,5543,0,100,100
1018,0.6,0.45,50,1018,427,5605,0,100,100
1019,0.6,0.45,50,1019,120,5868,0,100,100
1020,0.6,0.45,50,1020,202,5768,0,100,100
1021,0.6,0.45,50,1021,657,5325,9,100,100
1022,0.6,0.45,50,1022,285,5720,0,100,100
1023,0.6,0.45,50,1023,108,5854,0,100,100
1024,0.6,0.45,50,1024,180,5780,0,100,100
1025,0.6,0.45,50,1025,239,5695,0,100,100
1026,0.6,0.45,50,1026,713,5339,0,100,100
1027,0.6,0.45,50,1027,471,5518,0,100,100
1028,0.6,0.45,50,1028,795,5124,13,100,100
1029,0.6,0.45,50,1029,264,5851,0,100,100
1030,0.6,0.45,50,1030,373,5588,0,100,100
1031,0.6,0.45,50,1031,177,5807,0,100,100
1032,0.6,0.45,50,1032,135,5845,0,100,100
1033,0.6,0.45,50,1033,899,5162,0,100,100
1034,0.6,0.45,50,1034,288,5770,0,100,100
1035,0.6,0.45,50,1035,521,5501,0,100,100
1036,0.6,0.45,50,1036,323,5729,0,100,100
1037,0.6,0.45,50,1037,320,5644,0,100,100
1038,0.6,0.45,50,1038,268,5750,0,100,100
1039,0.6,0.45,50,1039,246,5712,0,100,100
1040,0.6,0.45,50,1040,372,5634,0,100,100
1041,0.6,0.45,50,1041,559,5404,0,100,100
1042,0.6,0.45,50,1042,153,5903,0,100,100
1043,0.6,0.45,50,1043,367,5669,0,100,100
1044,0.6,0.45,50,1044,292,5798,0,100,100
1045,0.6,0.45,50,1045,478,5555,0,100,100
1046,0.6,0.45,50,1046,108,5846,0,100,100
1047,0.6,0.45,50,1047,212,5717,0,100,100
1048,0.6,0.45,50,1048,290,5749,0,100,100
1049,0.6,0.45,50,1049,288,5669,0,100,100
1050,0.6,0.45,50,1050,379,5696,0,100,100
1051,0.6,0.45,50,1051,685,5332,0,100,100
1052,0.6,0.45,50,1052,96,5935,0,100,100
1053,0.6,0.45,50,1053,244,5764,0,100,100
1054,0.6,0.45,50,1054,480,5518,0,100,100
1055,0.6,0.45,50,1055,155,5826,0,100,100
1056,0.6,0.45,50,1056,374,5652,0,100,100
1057,0.6,0.45,50,1057,401,5506,0,100,100
1058,0.6,0.45,50,1058,315,5588,0,100,100
1059,0.6,0.45,50,1059,313,5706,0,100,100
1060,0.6,0.45,50,1060,369,5628,0,100,100
1061,0.6,0.45,50,1061,301,5756,0,100,100
1062,0.6,0.45,50,1062,313,5687,0,100,100
1063,0.6,0.45,50,1063,281,5687,0,100,100
1064,0.6,0.45,50,1064,221,5698,0,100,100
1065,0.6,0.45,50,1065,174,5708,0,100,100
1066,0.6,0.45,50,1066,414,5624,0,100,100
1067,0.6,0.45,50,1067,321,5763,0,100,100
1068,0.6,0.45,50,1068,227,5755,0,100,100
1069,0.6,0.45,50,1069,204,5792,0,100,100
1070,0.6,0.45,50,1070,339,5711,0,100,100
1071,0.6,0.45,50,1071,336,5666,0,100,100
1072,0.6,0.45,50,1072,436,5607,0,100,100
1073,0.6,0.45,50,1073,472,5571,0,100,100
1074,0.6,0.45,50,1074,720,5273,1,100,100
1075,0.6,0.45,50,1075,389,5701,0,100,100
1076,0.6,0.45,50,1076,188,5750,0,100,100
1077,0.6,0.45,50,1077,179,5864,0,100,100
1078,0.6,0.45,50,1078,254,5742,0,100,100
1079,0.6,0.45,50,1079,296,5738,0,100,100
1080,0.6,0.45,50,1080,267,5778,0,100,100
1081,0.6,0.45,50,1081,288,5737,0,100,100
1082,0.6,0.45,50,1082,334,5687,0,100,100
1083,0.6,0.45,50,1083,408,5562,0,100,100
1084,0.6,0.45,50,1084,151,5878,0,100,100
1085,0.6,0.45,50,1085,830,5209,5,100,100
1086,0.6,0.45,50,1086,348,5634,0,100,100
1087,0.6,0.45,50,1087,171,5794,0,100,100
1088,0.6,0.45,50,1088,817,5207,7,100,100
1089,0.6,0.45,50,1089,245,5723,0,100,100
1090,0.6,0.45,50,1090,193,5772,0,100,100
1091,0.6,0.45,50,1091,153,5857,0,100,100
1092,0.6,0.45,50,1092,364,5631,0,100,100
1093,0.6,0.45,50,1093,104,5919,0,100,100
1094,0.6,0.45,50,1094,81,5968,0,100,100
1095,0.6,0.45,50,1095,547,5377,0,100,100
1096,0.6,0.45,50,1096,382,5643,0,100,100
1097,0.6,0.45,50,1097,508,5574,0,100,100
1098,0.6,0.45,50,1098,164,5751,0,100,100
1099,0.6,0.45,50,1099,234,5852,0,100,100
1100,0.6,0.45,100,1100,845,5115,0,100,100
1101,0.6,0.45,100,1101,828,5231,0,100,100
1102,0.6,0.45,100,1102,496,5490,0,100,100
1103,0.6,0.45,100,1103,410,5595,0,100,100
1104,0.6,0.45,100,1104,430,5567,0,100,100
1105,0.6,0.45,100,1105,361,5636,0,100,100
